metabolite_id,metabolite_name
HMDB0052647,"TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052648,"TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052649,"TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052650,"TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/O-18:0)"
HMDB0052651,"TG(18:2(9Z,12Z)/20:2n6/18:2(9Z,12Z))"
HMDB0052652,"TG(18:2(9Z,12Z)/20:2n6/18:3(6Z,9Z,12Z))"
HMDB0052653,"TG(18:2(9Z,12Z)/20:2n6/20:2n6)"
HMDB0052654,"TG(18:2(9Z,12Z)/20:2n6/20:3n6)"
HMDB0052655,"TG(18:2(9Z,12Z)/20:2n6/20:4(5Z,8Z,11Z,14Z))"
HMDB0052656,"TG(18:2(9Z,12Z)/20:2n6/22:2(13Z,16Z))"
HMDB0052657,"TG(18:2(9Z,12Z)/20:2n6/22:4(7Z,10Z,13Z,16Z))"
HMDB0052658,"TG(18:2(9Z,12Z)/20:2n6/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052659,"TG(18:2(9Z,12Z)/20:2n6/18:3(9Z,12Z,15Z))"
HMDB0052660,"TG(18:2(9Z,12Z)/20:2n6/18:4(6Z,9Z,12Z,15Z))"
HMDB0052661,"TG(18:2(9Z,12Z)/20:2n6/20:4(8Z,11Z,14Z,17Z))"
HMDB0052662,"TG(18:2(9Z,12Z)/20:2n6/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052663,"TG(18:2(9Z,12Z)/20:2n6/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052664,"TG(18:2(9Z,12Z)/20:2n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052665,"TG(18:2(9Z,12Z)/20:2n6/O-18:0)"
HMDB0052666,"TG(18:2(9Z,12Z)/20:3n6/18:2(9Z,12Z))"
HMDB0052667,"TG(18:2(9Z,12Z)/20:3n6/18:3(6Z,9Z,12Z))"
HMDB0052668,"TG(18:2(9Z,12Z)/20:3n6/20:2n6)"
HMDB0052669,"TG(18:2(9Z,12Z)/20:3n6/20:3n6)"
HMDB0052670,"TG(18:2(9Z,12Z)/20:3n6/20:4(5Z,8Z,11Z,14Z))"
HMDB0052671,"TG(18:2(9Z,12Z)/20:3n6/22:2(13Z,16Z))"
HMDB0052672,"TG(18:2(9Z,12Z)/20:3n6/22:4(7Z,10Z,13Z,16Z))"
HMDB0052673,"TG(18:2(9Z,12Z)/20:3n6/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052674,"TG(18:2(9Z,12Z)/20:3n6/18:3(9Z,12Z,15Z))"
HMDB0052675,"TG(18:2(9Z,12Z)/20:3n6/18:4(6Z,9Z,12Z,15Z))"
HMDB0052676,"TG(18:2(9Z,12Z)/20:3n6/20:4(8Z,11Z,14Z,17Z))"
HMDB0052677,"TG(18:2(9Z,12Z)/20:3n6/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052678,"TG(18:2(9Z,12Z)/20:3n6/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052679,"TG(18:2(9Z,12Z)/20:3n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052680,"TG(18:2(9Z,12Z)/20:3n6/O-18:0)"
HMDB0052681,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))"
HMDB0052682,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))"
HMDB0052683,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:2n6)"
HMDB0052684,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:3n6)"
HMDB0052686,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))"
HMDB0052687,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052688,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052689,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))"
HMDB0052690,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052691,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052692,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052693,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052694,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052695,"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/O-18:0)"
HMDB0052696,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/18:2(9Z,12Z))"
HMDB0052697,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/18:3(6Z,9Z,12Z))"
HMDB0052698,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:2n6)"
HMDB0052699,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:3n6)"
HMDB0052700,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052701,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/22:2(13Z,16Z))"
HMDB0052702,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052703,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052704,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/18:3(9Z,12Z,15Z))"
HMDB0052705,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052706,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052707,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052708,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052709,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052710,"TG(18:2(9Z,12Z)/22:2(13Z,16Z)/O-18:0)"
HMDB0052711,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))"
HMDB0052712,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))"
HMDB0052713,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:2n6)"
HMDB0052714,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:3n6)"
HMDB0052715,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052716,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z))"
HMDB0052717,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052718,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052719,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))"
HMDB0052720,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052721,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052722,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052723,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052724,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052725,"TG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/O-18:0)"
HMDB0052726,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))"
HMDB0052727,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))"
HMDB0052728,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:2n6)"
HMDB0052729,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:3n6)"
HMDB0052730,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052731,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:2(13Z,16Z))"
HMDB0052732,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052733,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052734,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))"
HMDB0052735,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052736,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052737,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052738,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052739,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052740,"TG(18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/O-18:0)"
HMDB0052741,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:2(9Z,12Z))"
HMDB0052742,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))"
HMDB0052743,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:2n6)"
HMDB0052744,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:3n6)"
HMDB0052745,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052746,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))"
HMDB0052747,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052748,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052749,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"
HMDB0052750,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052751,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052752,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052753,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052754,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052755,"TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/O-18:0)"
HMDB0052756,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))"
HMDB0052757,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z))"
HMDB0052758,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:2n6)"
HMDB0052759,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:3n6)"
HMDB0052760,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052761,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))"
HMDB0052762,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052763,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052764,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z))"
HMDB0052765,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052766,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052767,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052768,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052769,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052770,"TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/O-18:0)"
HMDB0052771,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))"
HMDB0052772,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))"
HMDB0052773,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:2n6)"
HMDB0052774,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:3n6)"
HMDB0052775,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052776,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))"
HMDB0052777,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052778,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052779,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))"
HMDB0052780,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052781,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052782,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052783,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052784,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052785,"TG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/O-18:0)"
HMDB0052786,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))"
HMDB0052787,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))"
HMDB0052788,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:2n6)"
HMDB0052789,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:3n6)"
HMDB0052790,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052791,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))"
HMDB0052792,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052793,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052794,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))"
HMDB0052795,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052796,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052797,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052798,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052799,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052800,"TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/O-18:0)"
HMDB0052801,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))"
HMDB0052802,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))"
HMDB0052803,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:2n6)"
HMDB0052804,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:3n6)"
HMDB0052805,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052806,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))"
HMDB0052807,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052808,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052809,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))"
HMDB0052810,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052811,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052812,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052813,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052814,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052815,"TG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/O-18:0)"
HMDB0052816,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))"
HMDB0052817,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))"
HMDB0052818,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2n6)"
HMDB0052819,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3n6)"
HMDB0052820,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))"
HMDB0052821,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))"
HMDB0052822,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))"
HMDB0052823,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052824,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))"
HMDB0052825,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))"
HMDB0052826,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))"
HMDB0052827,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052828,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052829,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052830,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/O-18:0)"
HMDB0052831,"TG(18:2(9Z,12Z)/O-18:0/18:2(9Z,12Z))"
HMDB0052832,"TG(18:2(9Z,12Z)/O-18:0/18:3(6Z,9Z,12Z))"
HMDB0052833,"TG(18:2(9Z,12Z)/O-18:0/20:2n6)"
HMDB0052834,"TG(18:2(9Z,12Z)/O-18:0/20:3n6)"
HMDB0052835,"TG(18:2(9Z,12Z)/O-18:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0052836,"TG(18:2(9Z,12Z)/O-18:0/22:2(13Z,16Z))"
HMDB0052837,"TG(18:2(9Z,12Z)/O-18:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0052838,"TG(18:2(9Z,12Z)/O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052839,"TG(18:2(9Z,12Z)/O-18:0/18:3(9Z,12Z,15Z))"
HMDB0052840,"TG(18:2(9Z,12Z)/O-18:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0052841,"TG(18:2(9Z,12Z)/O-18:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0052842,"TG(18:2(9Z,12Z)/O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052843,"TG(18:2(9Z,12Z)/O-18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052844,"TG(18:2(9Z,12Z)/O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052845,"TG(18:3(6Z,9Z,12Z)/14:0/18:3(6Z,9Z,12Z))"
HMDB0052846,"TG(18:3(6Z,9Z,12Z)/14:0/20:2n6)"
HMDB0052847,"TG(18:3(6Z,9Z,12Z)/14:0/20:3n6)"
HMDB0052848,"TG(18:3(6Z,9Z,12Z)/14:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0052849,"TG(18:3(6Z,9Z,12Z)/14:0/22:2(13Z,16Z))"
HMDB0052850,"TG(18:3(6Z,9Z,12Z)/14:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0052851,"TG(18:3(6Z,9Z,12Z)/14:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052852,"TG(18:3(6Z,9Z,12Z)/14:0/18:3(9Z,12Z,15Z))"
HMDB0052853,"TG(18:3(6Z,9Z,12Z)/14:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0052854,"TG(18:3(6Z,9Z,12Z)/14:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0052855,"TG(18:3(6Z,9Z,12Z)/14:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052856,"TG(18:3(6Z,9Z,12Z)/14:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052857,"TG(18:3(6Z,9Z,12Z)/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052858,"TG(18:3(6Z,9Z,12Z)/14:0/O-18:0)"
HMDB0052859,"TG(18:3(6Z,9Z,12Z)/15:0/18:3(6Z,9Z,12Z))"
HMDB0052860,"TG(18:3(6Z,9Z,12Z)/15:0/20:2n6)"
HMDB0052861,"TG(18:3(6Z,9Z,12Z)/15:0/20:3n6)"
HMDB0052862,"TG(18:3(6Z,9Z,12Z)/15:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0052863,"TG(18:3(6Z,9Z,12Z)/15:0/22:2(13Z,16Z))"
HMDB0052864,"TG(18:3(6Z,9Z,12Z)/15:0/22:4(7Z,10Z,13Z,16Z))"
HMDB0052865,"TG(18:3(6Z,9Z,12Z)/15:0/22:5(4Z,7Z,10Z,13Z,16Z))"
HMDB0052866,"TG(18:3(6Z,9Z,12Z)/15:0/18:3(9Z,12Z,15Z))"
HMDB0052867,"TG(18:3(6Z,9Z,12Z)/15:0/18:4(6Z,9Z,12Z,15Z))"
HMDB0052868,"TG(18:3(6Z,9Z,12Z)/15:0/20:4(8Z,11Z,14Z,17Z))"
HMDB0052869,"TG(18:3(6Z,9Z,12Z)/15:0/20:5(5Z,8Z,11Z,14Z,17Z))"
HMDB0052870,"TG(18:3(6Z,9Z,12Z)/15:0/22:5(7Z,10Z,13Z,16Z,19Z))"
HMDB0052871,"TG(18:3(6Z,9Z,12Z)/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
HMDB0052872,"TG(18:3(6Z,9Z,12Z)/15:0/O-18:0)"
HMDB0052873,"TG(18:3(6Z,9Z,12Z)/16:0/18:3(6Z,9Z,12Z))"
HMDB0052874,"TG(18:3(6Z,9Z,12Z)/16:0/20:2n6)"
HMDB0052875,"TG(18:3(6Z,9Z,12Z)/16:0/20:3n6)"
HMDB0052876,"TG(18:3(6Z,9Z,12Z)/16:0/20:4(5Z,8Z,11Z,14Z))"
HMDB0052877,"TG(18:3(6Z,9Z,12Z)/16:0/22:2(13Z,16Z))"
