protein_id,protein_name,drug_id,drug_name,act_type
984,EPOR_HUMAN,4995,epoetin alfa,IC50
9014,TPOR_HUMAN,4996,romiplostim,
1184,GCR_HUMAN,4451,prednisolone sodium phosphate,
767,ESR1_HUMAN,4308,lasofoxifene,IC50
1652,ESR2_HUMAN,4308,lasofoxifene,IC50
18061,INSR_HUMAN,5002,insulin lispro,
18529,OPRM_HUMAN,5001,eluxadoline,Ki
18385,OPRD_HUMAN,5001,eluxadoline,Ki
18061,INSR_HUMAN,5003,insulin human,
10795,PCSK9_HUMAN,5000,evolocumab,Kd
6354,GASR_HUMAN,2281,proglumide,
10392,PD2R_HUMAN,4326,laropiprant,Kd
9052,TRPA1_HUMAN,861,phenazone,IC50
9052,TRPA1_HUMAN,2309,propyphenazone,IC50
9052,TRPA1_HUMAN,4659,metamizole,IC50
7612,TRPV1_HUMAN,4342,zucapsaicin,EC50
13904,ATP4A_HUMAN,3525,revaprazan,
13905,ATP4B_HUMAN,3525,revaprazan,
10515,PDE5A_HUMAN,5005,mirodenafil,IC50
16041,ALDR_HUMAN,2704,tolrestat,IC50
12096,LYAG_HUMAN,2845,voglibose,IC50
14151,V2R_HUMAN,817,desmopressin,Ki
6022,HRH3_HUMAN,346,betahistine,EC50
3074,CRFR1_HUMAN,4858,corticorelin,Kd
20357,MTOR_HUMAN,4778,ridaforolimus,IC50
19114,NK1R_HUMAN,4401,casopitant,Ki
19290,KCNQ3_HUMAN,4336,amifampridine,
17648,KCNQ2_HUMAN,4336,amifampridine,
17668,KCNH1_HUMAN,4336,amifampridine,
19235,KCNA2_HUMAN,4336,amifampridine,
7028,KCNA6_HUMAN,4336,amifampridine,
19231,KCNA3_HUMAN,4336,amifampridine,
19232,KCNA4_HUMAN,4336,amifampridine,
19284,KCNA5_HUMAN,4336,amifampridine,
7034,KCNC1_HUMAN,4336,amifampridine,
17677,KCNQ1_HUMAN,4336,amifampridine,
7035,KCNQ4_HUMAN,4336,amifampridine,
19291,KCNC4_HUMAN,4336,amifampridine,
19288,KCNA1_HUMAN,4336,amifampridine,
17974,KCNH2_HUMAN,4336,amifampridine,
19237,KCNC3_HUMAN,4336,amifampridine,
19287,KCNB1_HUMAN,4336,amifampridine,
19209,KCA10_HUMAN,4336,amifampridine,
19297,KCNV1_HUMAN,4336,amifampridine,
17754,KCNH5_HUMAN,4336,amifampridine,
17734,KCNG3_HUMAN,4336,amifampridine,
17735,KCNG4_HUMAN,4336,amifampridine,
19298,KCNV2_HUMAN,4336,amifampridine,
19289,KCNB2_HUMAN,4336,amifampridine,
7038,KCNS1_HUMAN,4336,amifampridine,
17597,KCNH8_HUMAN,4336,amifampridine,
19236,KCNC2_HUMAN,4336,amifampridine,
7029,KCNA7_HUMAN,4336,amifampridine,
19295,KCNS3_HUMAN,4336,amifampridine,
17673,KCNH6_HUMAN,4336,amifampridine,
17973,KCNF1_HUMAN,4336,amifampridine,
7036,KCNQ5_HUMAN,4336,amifampridine,
17535,KCNH7_HUMAN,4336,amifampridine,
19292,KCND1_HUMAN,4336,amifampridine,
19293,KCND2_HUMAN,4336,amifampridine,
17530,KCNG1_HUMAN,4336,amifampridine,
17751,KCNG2_HUMAN,4336,amifampridine,
17729,KCND3_HUMAN,4336,amifampridine,
17641,KCNH3_HUMAN,4336,amifampridine,
19238,KCNS2_HUMAN,4336,amifampridine,
17534,KCNH4_HUMAN,4336,amifampridine,
984,EPOR_HUMAN,4234,peginesatide,IC50
8775,TBB5_HUMAN,4153,cabazitaxel,
4178,TBB1_HUMAN,4153,cabazitaxel,
8835,TBB2A_HUMAN,4153,cabazitaxel,
8602,TBB2B_HUMAN,4153,cabazitaxel,
8545,TBB3_HUMAN,4153,cabazitaxel,
8773,TBB4A_HUMAN,4153,cabazitaxel,
16750,TBB4B_HUMAN,4153,cabazitaxel,
8867,TBB6_HUMAN,4153,cabazitaxel,
8860,TBB8_HUMAN,4153,cabazitaxel,
5055,SSR2_HUMAN,2997,somatostatin,Ki
5056,SSR3_HUMAN,2997,somatostatin,Ki
5060,SSR5_HUMAN,2997,somatostatin,Ki
5057,SSR4_HUMAN,2997,somatostatin,Ki
4993,SSR1_HUMAN,2997,somatostatin,Ki
18310,P2Y12_HUMAN,5006,cangrelor,IC50
984,EPOR_HUMAN,5007,epoetin theta,
13147,C11B1_HUMAN,1791,metyrapone,IC50
6721,HRH1_HUMAN,2150,phenyltoloxamine,
6971,ITB3_HUMAN,1040,eptifibatide,IC50
6885,ITA2B_HUMAN,1040,eptifibatide,IC50
6971,ITB3_HUMAN,2680,tirofiban,IC50
6885,ITA2B_HUMAN,2680,tirofiban,IC50
8087,SMO_HUMAN,5008,sonidegib,Ki
8566,TAAR1_HUMAN,2784,tyramine,EC50
6956,IGF1R_HUMAN,5009,mecasermin,IC50
678,CFTR_HUMAN,5010,lumacaftor,EC50
5719,IL2RA_HUMAN,5011,aldesleukin,
5685,IL2RB_HUMAN,5011,aldesleukin,
6961,IL2RG_HUMAN,5011,aldesleukin,
3105,CRBN_HUMAN,2616,thalidomide,EC50
3105,CRBN_HUMAN,3317,lenalidomide,EC50
3105,CRBN_HUMAN,4746,pomalidomide,EC50
10956,NEP_HUMAN,5012,sacubitril,IC50
15970,AOFB_HUMAN,1480,iproniazid,IC50
16037,AOFA_HUMAN,1480,iproniazid,IC50
696,DPP4_HUMAN,5013,trelagliptin,IC50
5814,FPPS_HUMAN,1431,incadronic acid,IC50
570,DRD2_HUMAN,5014,brexpiprazole,Ki
16194,5HT1A_HUMAN,5014,brexpiprazole,Ki
15543,5HT2A_HUMAN,5014,brexpiprazole,Ki
6345,GHR_HUMAN,5015,pegvisomant,
570,DRD2_HUMAN,2202,piribedil,Ki
6346,GHSR_HUMAN,2232,pralmorelin,
16701,THRB_HUMAN,2852,ximelagatran,Ki
15848,ADA2A_HUMAN,1343,guanfacine,EC50
5477,IL1R1_HUMAN,5017,anakinra,Kd
19399,IL1AP_HUMAN,5017,anakinra,Kd
10795,PCSK9_HUMAN,5016,alirocumab,Kd
15871,ADRB1_HUMAN,569,celiprolol,Ki
6097,HRH2_HUMAN,4002,niperotidine,
18529,OPRM_HUMAN,4832,naloxegol,
8566,TAAR1_HUMAN,1394,hydroxyamfetamine,EC50
8566,TAAR1_HUMAN,4641,levmetamfetamine,EC50
15871,ADRB1_HUMAN,2303,propranolol,Ki
15277,ADRB2_HUMAN,2303,propranolol,Ki
13532,CP19A_HUMAN,1126,fadrozole,Ki
570,DRD2_HUMAN,2105,pergolide,EC50
569,DRD1_HUMAN,2105,pergolide,Ki
16037,AOFA_HUMAN,2702,toloxatone,Ki
16194,5HT1A_HUMAN,5022,flibanserin,Ki
15543,5HT2A_HUMAN,5022,flibanserin,Ki
569,DRD1_HUMAN,1567,levodopa,
570,DRD2_HUMAN,1567,levodopa,
19285,KCMA1_HUMAN,626,chlorzoxazone,EC50
15544,AA2AR_HUMAN,4882,istradefylline,Ki
6756,I11RA_HUMAN,5026,oprelvekin,
19323,IL6RB_HUMAN,5026,oprelvekin,
10808,PGH2_HUMAN,43,aceclofenac,
19114,NK1R_HUMAN,5027,rolapitant,Ki
139,CSF2R_HUMAN,5025,sargramostim,Kd
5688,IL3RB_HUMAN,5025,sargramostim,Kd
2316,CCR4_HUMAN,5031,mogamulizumab,
570,DRD2_HUMAN,5037,cariprazine,Ki
16194,5HT1A_HUMAN,5037,cariprazine,Ki
15543,5HT2A_HUMAN,5037,cariprazine,Ki
6345,GHR_HUMAN,5042,somatrem,
5427,TYPH_HUMAN,4893,tipiracil,IC50
10142,PLMN_HUMAN,5044,reteplase,
16037,AOFA_HUMAN,2206,pirlindole,Ki
18844,PPARA_HUMAN,5047,saroglitazar,EC50
19023,PPARG_HUMAN,5047,saroglitazar,EC50
6022,HRH3_HUMAN,5048,pitolisant,Ki
14169,VKOR1_HUMAN,48,acenocoumarol,IC50
16194,5HT1A_HUMAN,242,aripiprazole,Ki
570,DRD2_HUMAN,5052,aripiprazole lauroxil,Ki
16194,5HT1A_HUMAN,5052,aripiprazole lauroxil,Ki
15543,5HT2A_HUMAN,5052,aripiprazole lauroxil,Ki
18386,OPRK_HUMAN,4673,nalfurafine,Ki
19797,MP2K1_HUMAN,5046,cobimetinib,IC50
6721,HRH1_HUMAN,999,emedastine,Ki
696,DPP4_HUMAN,5054,omarigliptin,Ki
18061,INSR_HUMAN,5057,insulin glulisine,
14151,V2R_HUMAN,4004,mozavaptan,Ki
570,DRD2_HUMAN,2435,sertindole,Ki
15543,5HT2A_HUMAN,2435,sertindole,Ki
16165,5HT2C_HUMAN,2435,sertindole,Ki
10538,PDE3B_HUMAN,2171,pimobendan,IC50
10461,PDE3A_HUMAN,2171,pimobendan,IC50
4788,ROCK1_HUMAN,1132,fasudil,Ki
4439,ROCK2_HUMAN,1132,fasudil,Kd
9014,TPOR_HUMAN,5059,lusutrombopag,EC50
5565,IL5_HUMAN,5061,mepolizumab,Kd
16197,5HT3A_HUMAN,2357,ramosetron,Ki
16197,5HT3A_HUMAN,267,azasetron,Ki
16197,5HT3A_HUMAN,1438,indisetron,Ki
16197,5HT3A_HUMAN,3931,dolasetron,Ki
1639,EGFR_HUMAN,5062,osimertinib,IC50
18844,PPARA_HUMAN,658,ciprofibrate,EC50
10142,PLMN_HUMAN,5066,tenecteplase,
3548,PSB5_HUMAN,5067,ixazomib,IC50
3980,SV2A_HUMAN,1563,levetiracetam,Ki
3980,SV2A_HUMAN,5068,brivaracetam,Ki
1853,CD38_HUMAN,5063,daratumumab,Kd
1639,EGFR_HUMAN,5071,necitumumab,Kd
6721,HRH1_HUMAN,977,ebastine,Ki
6721,HRH1_HUMAN,2437,setastine,
6721,HRH1_HUMAN,1824,mizolastine,Ki
6721,HRH1_HUMAN,3579,talastine,
6721,HRH1_HUMAN,1852,moxastine,
15970,AOFB_HUMAN,2131,pheniprazine,
16037,AOFA_HUMAN,2131,pheniprazine,
15970,AOFB_HUMAN,4865,mebanazine,
16037,AOFA_HUMAN,4865,mebanazine,
13062,CAC1G_HUMAN,1200,flunarizine,Kd
2223,CAC1H_HUMAN,1200,flunarizine,Kd
13063,CAC1I_HUMAN,1200,flunarizine,Kd
16555,TRFR_HUMAN,2560,taltirelin,Ki
8074,SLAF7_HUMAN,5072,elotuzumab,Kd
14412,TRPM8_HUMAN,934,levomenthol,EC50
15379,ACM2_HUMAN,1273,gallamine,Ki
15575,ABCC9_HUMAN,1814,minoxidil,
19228,KCJ11_HUMAN,1814,minoxidil,
15345,ACHA_HUMAN,3520,rapacuronium,
15307,ACHG_HUMAN,3520,rapacuronium,
15678,ACHB_HUMAN,3520,rapacuronium,
15596,ACHE_HUMAN,3520,rapacuronium,
15266,ACHD_HUMAN,3520,rapacuronium,
6116,HCAR2_HUMAN,76,acipimox,EC50
6116,HCAR2_HUMAN,2835,nicotinic acid,Ki
12132,LIPG_HUMAN,1996,orlistat,
11964,LIPP_HUMAN,1996,orlistat,IC50
3437,RET_HUMAN,4937,alectinib,IC50
15882,ALK_HUMAN,4937,alectinib,IC50
10750,PI2R_HUMAN,5077,selexipag,Ki
4116,S22AC_HUMAN,5075,lesinurad,IC50
13073,CAC1C_HUMAN,6,(S)-nitrendipine,
13223,CAC1D_HUMAN,992,efonidipine,
13073,CAC1C_HUMAN,992,efonidipine,
13223,CAC1D_HUMAN,1532,lacidipine,
13073,CAC1C_HUMAN,1532,lacidipine,
13073,CAC1C_HUMAN,1922,nifedipine,Kd
13073,CAC1C_HUMAN,1947,nitrendipine,Ki
13223,CAC1D_HUMAN,3880,benidipine,IC50
13073,CAC1C_HUMAN,3880,benidipine,IC50
15898,AGTR1_HUMAN,3839,tasosartan,IC50
15580,ACE_HUMAN,1424,imidapril,IC50
19023,PPARG_HUMAN,5078,lobeglitazone,EC50
20099,NISCH_HUMAN,1856,moxonidine,Ki
11754,MCR_HUMAN,478,canrenone,IC50
8363,SCN5A_HUMAN,323,benzocaine,ED50
8481,SCN1A_HUMAN,323,benzocaine,
4110,SCN2A_HUMAN,323,benzocaine,
8369,SCN3A_HUMAN,323,benzocaine,
8479,SCN4A_HUMAN,323,benzocaine,
8483,SCN8A_HUMAN,323,benzocaine,
8459,SCN9A_HUMAN,323,benzocaine,
8255,SCNBA_HUMAN,323,benzocaine,
8364,SCNAA_HUMAN,323,benzocaine,
8214,SCN7A_HUMAN,323,benzocaine,
6721,HRH1_HUMAN,2014,oxatomide,Ki
9980,PRGR_HUMAN,871,dienogest,
6721,HRH1_HUMAN,50,aceprometazine,
18664,OXYR_HUMAN,495,carbetocin,Ki
15848,ADA2A_HUMAN,1593,lofexidine,Ki
15871,ADRB1_HUMAN,806,denopamine,Ki
13532,CP19A_HUMAN,3651,vorozole,IC50
767,ESR1_HUMAN,4855,conjugated estrogens,
1652,ESR2_HUMAN,4855,conjugated estrogens,
13904,ATP4A_HUMAN,4867,dexrabeprazole,
13905,ATP4B_HUMAN,4867,dexrabeprazole,
13904,ATP4A_HUMAN,3961,ilaprazole,
13905,ATP4B_HUMAN,3961,ilaprazole,
13223,CAC1D_HUMAN,642,cilnidipine,
13073,CAC1C_HUMAN,642,cilnidipine,
13223,CAC1D_HUMAN,837,dexniguldipine,
13073,CAC1C_HUMAN,837,dexniguldipine,
13223,CAC1D_HUMAN,1631,manidipine,
13073,CAC1C_HUMAN,1631,manidipine,
13223,CAC1D_HUMAN,1934,nilvadipine,
13073,CAC1C_HUMAN,1934,nilvadipine,
18794,NOD2_HUMAN,2960,mifamurtide,
13223,CAC1D_HUMAN,4099,levamlodipine,
13073,CAC1C_HUMAN,4099,levamlodipine,
13223,CAC1D_HUMAN,4157,lercanidipine,
13073,CAC1C_HUMAN,4157,lercanidipine,
5334,V1AR_HUMAN,4910,felypressin,
17769,KIT_HUMAN,4715,cabozantinib,IC50
6304,FLT3_HUMAN,4715,cabozantinib,IC50
3437,RET_HUMAN,4715,cabozantinib,IC50
15140,VGFR2_HUMAN,4715,cabozantinib,IC50
9089,TIE2_HUMAN,4715,cabozantinib,IC50
6933,MET_HUMAN,4715,cabozantinib,IC50
1278,DPOLA_HUMAN,1189,fludarabine phosphate,
16041,ALDR_HUMAN,1021,epalrestat,IC50
10558,PERT_HUMAN,497,carbimazole,
10808,PGH2_HUMAN,1145,fenbufen,
10479,PGH1_HUMAN,1145,fenbufen,
10808,PGH2_HUMAN,1178,floctafenine,IC50
10479,PGH1_HUMAN,1178,floctafenine,IC50
5719,IL2RA_HUMAN,5087,denileukin diftitox,
5685,IL2RB_HUMAN,5087,denileukin diftitox,
6961,IL2RG_HUMAN,5087,denileukin diftitox,
2927,CD2_HUMAN,5088,alefacept,
2935,CD80_HUMAN,5089,abatacept,Kd
2328,CD86_HUMAN,5089,abatacept,Kd
16218,5HT2B_HUMAN,1588,lisuride,Ki
2935,CD80_HUMAN,5091,belatacept,
2328,CD86_HUMAN,5091,belatacept,
5687,IL17_HUMAN,5083,ixekizumab,
5565,IL5_HUMAN,5093,reslizumab,Kd
5567,IL1B_HUMAN,5105,rilonacept,Kd
10142,PLMN_HUMAN,5109,urokinase,
13600,BCL2_HUMAN,5133,venetoclax,Ki
17891,INAR1_HUMAN,5137,peginterferon beta-1a,
17416,INAR2_HUMAN,5137,peginterferon beta-1a,
17891,INAR1_HUMAN,5139,interferon beta-1a,
17416,INAR2_HUMAN,5139,interferon beta-1a,
17891,INAR1_HUMAN,5140,interferon beta-1b,
17416,INAR2_HUMAN,5140,interferon beta-1b,
10142,PLMN_HUMAN,5141,alteplase,
15543,5HT2A_HUMAN,5142,pimavanserin,Ki
14141,COMT_HUMAN,5143,opicapone,Ki
10794,PD1L1_HUMAN,5151,atezolizumab,Kd
15543,5HT2A_HUMAN,2601,terguride,Ki
16218,5HT2B_HUMAN,2601,terguride,Ki
18529,OPRM_HUMAN,2663,tilidine,EC50
15785,AGAL_HUMAN,5110,migalastat,IC50
12860,NR1H4_HUMAN,5155,obeticholic acid,EC50
6097,HRH2_HUMAN,979,ebrotidine,
18529,OPRM_HUMAN,2299,propiram,
18529,OPRM_HUMAN,1706,meptazinol,EC50
984,EPOR_HUMAN,5157,darbepoetin alfa,
17891,INAR1_HUMAN,5158,peginterferon alfa-2a,
17416,INAR2_HUMAN,5158,peginterferon alfa-2a,
984,EPOR_HUMAN,5160,epoetin beta,
17891,INAR1_HUMAN,5164,peginterferon alfa-2b,
17416,INAR2_HUMAN,5164,peginterferon alfa-2b,
984,EPOR_HUMAN,5165,methoxy polyethylene glycol-epoetin beta,
140,CSF3R_HUMAN,5167,lenograstim,
984,EPOR_HUMAN,5170,epoetin zeta,
17480,EDNRA_HUMAN,4337,ambrisentan,Ki
9048,TOP1_HUMAN,296,belotecan,IC50
19339,ITAL_HUMAN,5174,lifitegrast,IC50
6970,ITB2_HUMAN,5174,lifitegrast,IC50
16165,5HT2C_HUMAN,4374,lorcaserin,Ki
18664,OXYR_HUMAN,3008,atosiban,Ki
10102,PGFRA_HUMAN,5183,olaratumab,Kd
5646,I17RA_HUMAN,5179,brodalumab,Kd
5648,I17RC_HUMAN,5179,brodalumab,Kd
13097,CASR_HUMAN,5181,etelcalcetide,EC50
10508,PARP3_HUMAN,5203,rucaparib,IC50
10778,PARP2_HUMAN,5203,rucaparib,IC50
10776,PARP1_HUMAN,5203,rucaparib,IC50
10540,PDE4A_HUMAN,5201,crisaborole,IC50
10541,PDE4B_HUMAN,5201,crisaborole,IC50
10463,PDE4C_HUMAN,5201,crisaborole,IC50
10402,PDE4D_HUMAN,5201,crisaborole,IC50
1639,EGFR_HUMAN,5209,icotinib,IC50
1639,EGFR_HUMAN,5210,olmutinib,IC50
5998,GUC2C_HUMAN,5208,plecanatide,EC50
574,CP3A4_HUMAN,4299,cobicistat,Ki
3096,CP3A5_HUMAN,4299,cobicistat,Ki
404,CP3A7_HUMAN,4299,cobicistat,Ki
2807,CP343_HUMAN,4299,cobicistat,Ki
15608,ABL1_HUMAN,5188,radotinib,IC50
15140,VGFR2_HUMAN,5211,apatinib,IC50
7665,TPH1_HUMAN,5214,telotristat ethyl,IC50
15871,ADRB1_HUMAN,389,bopindolol,Ki
15277,ADRB2_HUMAN,389,bopindolol,Ki
569,DRD1_HUMAN,2877,zuclopenthixol,
570,DRD2_HUMAN,2877,zuclopenthixol,
12748,JAK1_HUMAN,5202,baricitinib,IC50
19360,JAK2_HUMAN,5202,baricitinib,IC50
17952,GRIA1_HUMAN,1523,ketamine,
17704,GRIA2_HUMAN,1523,ketamine,
17705,GRIA3_HUMAN,1523,ketamine,
17449,GRIA4_HUMAN,1523,ketamine,
14044,CDK6_HUMAN,5218,ribociclib,IC50
2380,CDK4_HUMAN,5218,ribociclib,IC50
18529,OPRM_HUMAN,5220,naldemedine,Ki
10778,PARP2_HUMAN,5222,niraparib,IC50
10776,PARP1_HUMAN,5222,niraparib,IC50
10794,PD1L1_HUMAN,5221,avelumab,
2830,CD20_HUMAN,5223,ocrelizumab,Kd
12716,IL4RA_HUMAN,5224,dupilumab,IC50
14338,VMAT2_HUMAN,5226,deutetrabenazine,
14338,VMAT2_HUMAN,5227,valbenazine,Ki
20063,PNPH_HUMAN,5229,forodesine,Ki
6304,FLT3_HUMAN,5231,midostaurin,Kd
3382,PTH1R_HUMAN,5232,abaloparatide,IC50
15882,ALK_HUMAN,5233,brigatinib,IC50
10794,PD1L1_HUMAN,5234,durvalumab,
5612,IL6RA_HUMAN,5237,sarilumab,Kd
19323,IL6RB_HUMAN,5237,sarilumab,Kd
696,DPP4_HUMAN,5239,evogliptin,IC50
10808,PGH2_HUMAN,5240,polmacoxib,IC50
1457,FA10_HUMAN,5241,betrixaban,IC50
6311,FSHR_HUMAN,5245,corifollitropin alfa,
19262,IL12B_HUMAN,5246,guselkumab,
19266,IL23A_HUMAN,5246,guselkumab,
2541,CD22_HUMAN,5247,inotuzumab ozogamicin,Kd
18844,PPARA_HUMAN,5248,pemafibrate,EC50
18191,IDHP_HUMAN,5251,enasidenib,IC50
1639,EGFR_HUMAN,5252,neratinib,IC50
989,ERBB2_HUMAN,5252,neratinib,IC50
800,ERBB4_HUMAN,5252,neratinib,Kd
10808,PGH2_HUMAN,5250,imrecoxib,IC50
7653,TNR16_HUMAN,5235,cenegermin,
18902,NTRK1_HUMAN,5235,cenegermin,
10164,PK3CD_HUMAN,5256,copanlisib,IC50
10136,PK3CA_HUMAN,5256,copanlisib,IC50
14044,CDK6_HUMAN,5259,abemaciclib,Ki
2380,CDK4_HUMAN,5259,abemaciclib,Ki
10566,PF2R_HUMAN,5261,latanoprostene bunod,Ki
19401,IL5RA_HUMAN,5263,benralizumab,Kd
18144,GLP1R_HUMAN,5267,semaglutide,IC50
4439,ROCK2_HUMAN,5269,netarsudil,Ki
13383,BTK_HUMAN,5260,acalabrutinib,IC50
15139,VGFR1_HUMAN,5258,tivozanib,IC50
15140,VGFR2_HUMAN,5258,tivozanib,IC50
5362,VGFR3_HUMAN,5258,tivozanib,IC50
8304,SC5A2_HUMAN,5270,ertugliflozin,IC50
15898,AGTR1_HUMAN,5272,angiotensin II,IC50
15965,ANDR_HUMAN,5278,apalutamide,IC50
18890,NTCP2_HUMAN,5277,elobixibat,IC50
678,CFTR_HUMAN,5276,tezacaftor,EC50
5055,SSR2_HUMAN,5275,lutetium (177Lu) oxodotreotide,
6346,GHSR_HUMAN,5271,macimorelin,IC50
4116,S22AC_HUMAN,318,benzbromarone,IC50
3820,PUR2_HUMAN,2073,pemetrexed,Ki
2473,CD4_HUMAN,5279,ibalizumab,
11333,KSYK_HUMAN,5280,fostamatinib,IC50
19262,IL12B_HUMAN,5281,tildrakizumab,Kd
19266,IL23A_HUMAN,5281,tildrakizumab,Kd
5778,FGF23_HUMAN,5282,burosumab,
19114,NK1R_HUMAN,5283,fosnetupitant,Ki
10215,RAMP1_HUMAN,5284,erenumab,Ki
13134,CALRL_HUMAN,5284,erenumab,Ki
9014,TPOR_HUMAN,5285,avatrombopag,EC50
3405,RAF1_HUMAN,5289,encorafenib,IC50
13343,BRAF_HUMAN,5289,encorafenib,IC50
19797,MP2K1_HUMAN,5290,binimetinib,IC50
11729,MP2K2_HUMAN,5290,binimetinib,IC50
18190,IDHC_HUMAN,5292,ivosidenib,IC50
18039,GNRHR_HUMAN,5293,elagolix,IC50
10164,PK3CD_HUMAN,5296,duvelisib,Kd
9843,PK3CG_HUMAN,5296,duvelisib,Kd
1639,EGFR_HUMAN,5297,dacomitinib,IC50
989,ERBB2_HUMAN,5297,dacomitinib,IC50
800,ERBB4_HUMAN,5297,dacomitinib,IC50
10778,PARP2_HUMAN,5300,talazoparib tosylate,Ki
10776,PARP1_HUMAN,5300,talazoparib tosylate,Ki
1760,FAK1_HUMAN,5302,lorlatinib,IC50
18902,NTRK1_HUMAN,5302,lorlatinib,IC50
6291,FER_HUMAN,5302,lorlatinib,IC50
15882,ALK_HUMAN,5302,lorlatinib,Ki
15304,ACK1_HUMAN,5302,lorlatinib,IC50
18822,NTRK2_HUMAN,5302,lorlatinib,IC50
6562,FAK2_HUMAN,5302,lorlatinib,IC50
18960,NTRK3_HUMAN,5302,lorlatinib,IC50
12178,LTK_HUMAN,5302,lorlatinib,IC50
6521,FES_HUMAN,5302,lorlatinib,IC50
4793,ROS1_HUMAN,5302,lorlatinib,IC50
15806,ACM1_HUMAN,5303,revefenacin,Ki
15379,ACM2_HUMAN,5303,revefenacin,Ki
15325,ACM3_HUMAN,5303,revefenacin,Ki
15353,ACM4_HUMAN,5303,revefenacin,Ki
15312,ACM5_HUMAN,5303,revefenacin,Ki
8087,SMO_HUMAN,5304,glasdegib,IC50
18902,NTRK1_HUMAN,5305,larotrectinib,IC50
18822,NTRK2_HUMAN,5305,larotrectinib,IC50
18960,NTRK3_HUMAN,5305,larotrectinib,IC50
6304,FLT3_HUMAN,5306,gilteritinib,IC50
13097,CASR_HUMAN,5307,evocalcet,EC50
11527,KLKB1_HUMAN,5309,lanadelumab,IC50
15731,ADRB3_HUMAN,5311,vibegron,EC50
9939,PE2R2_HUMAN,5312,omidenepag isopropyl,EC50
14552,VWF_HUMAN,5308,caplacizumab,Kd
2541,CD22_HUMAN,5314,moxetumomab pasudotox,Kd
2228,CALCA_HUMAN,5315,fremanezumab,Kd
2228,CALCA_HUMAN,5316,galcanezumab,Kd
10537,PDCD1_HUMAN,5317,cemiplimab,Kd
5706,IFNG_HUMAN,5320,emapalumab,Kd
14099,CO5_HUMAN,5322,ravulizumab,Kd
5566,IL3RA_HUMAN,5323,tagraxofusp,
5688,IL3RB_HUMAN,5323,tagraxofusp,
7612,TRPV1_HUMAN,5288,cannabidiol,IC50
818,GPR55_HUMAN,5288,cannabidiol,EC50
9675,TTHY_HUMAN,5313,patisiran,
9675,TTHY_HUMAN,5319,inotersen,
8174,S1PR1_HUMAN,5326,siponimod,EC50
4199,S1PR5_HUMAN,5326,siponimod,EC50
15140,VGFR2_HUMAN,5327,erdafitinib,IC50
6618,FGFR3_HUMAN,5327,erdafitinib,IC50
6463,FGFR1_HUMAN,5327,erdafitinib,IC50
6489,FGFR2_HUMAN,5327,erdafitinib,IC50
6492,FGFR4_HUMAN,5327,erdafitinib,IC50
10136,PK3CA_HUMAN,5328,alpelisib,IC50
14315,XPO1_HUMAN,5330,selinexor,IC50
474,CD79B_HUMAN,5333,polatuzumab vedotin,
8775,TBB5_HUMAN,5333,polatuzumab vedotin,
4178,TBB1_HUMAN,5333,polatuzumab vedotin,
8835,TBB2A_HUMAN,5333,polatuzumab vedotin,
8602,TBB2B_HUMAN,5333,polatuzumab vedotin,
8545,TBB3_HUMAN,5333,polatuzumab vedotin,
8773,TBB4A_HUMAN,5333,polatuzumab vedotin,
16750,TBB4B_HUMAN,5333,polatuzumab vedotin,
8867,TBB6_HUMAN,5333,polatuzumab vedotin,
8860,TBB8_HUMAN,5333,polatuzumab vedotin,
15965,ANDR_HUMAN,5334,darolutamide,IC50
13243,APOC3_HUMAN,5335,volanesorsen,
19266,IL23A_HUMAN,5337,risankizumab,Kd
17891,INAR1_HUMAN,5338,ropeginterferon alfa-2b,
17416,INAR2_HUMAN,5338,ropeginterferon alfa-2b,
8304,SC5A2_HUMAN,5339,sotagliflozin,IC50
8472,SC5A1_HUMAN,5339,sotagliflozin,IC50
6304,FLT3_HUMAN,5341,quizartinib,Kd
12524,MC4R_HUMAN,5329,bremelanotide,Kd
7707,SNP25_HUMAN,5331,prabotulinumtoxinA,
17769,KIT_HUMAN,5343,pexidartinib,IC50
6304,FLT3_HUMAN,5343,pexidartinib,IC50
1969,CSF1R_HUMAN,5343,pexidartinib,IC50
18902,NTRK1_HUMAN,5345,entrectinib,IC50
15882,ALK_HUMAN,5345,entrectinib,IC50
18822,NTRK2_HUMAN,5345,entrectinib,IC50
18960,NTRK3_HUMAN,5345,entrectinib,IC50
4793,ROS1_HUMAN,5345,entrectinib,IC50
6994,JAK3_HUMAN,5346,upadacitinib,IC50
12748,JAK1_HUMAN,5346,upadacitinib,IC50
19360,JAK2_HUMAN,5346,upadacitinib,IC50
6304,FLT3_HUMAN,5347,fedratinib,IC50
19360,JAK2_HUMAN,5347,fedratinib,IC50
5055,SSR2_HUMAN,5185,gallium (68Ga) edotreotide,Ki
8025,SL9A3_HUMAN,5349,tenapanor,IC50
3504,RARG_HUMAN,5350,trifarotene,EC50
16141,5HT1F_HUMAN,5351,lasmiditan,Ki
13383,BTK_HUMAN,5353,zanubrutinib,IC50
6648,HEM1_HUMAN,5354,givosiran,
6231,HBA_HUMAN,5356,voxelotor,EC50
2647,DMD_HUMAN,5357,golodirsen,
570,DRD2_HUMAN,5358,lumateperone,Ki
15543,5HT2A_HUMAN,5358,lumateperone,Ki
3579,OX1R_HUMAN,5360,lemborexant,Ki
18304,OX2R_HUMAN,5360,lemborexant,Ki
