"id","protein_id","tissue","gender","tpm","tpm_rank","tpm_rank_bysex","tpm_level","tpm_level_bysex","tpm_f","tpm_m","log2foldchange","tau","tau_bysex","uberon_id","id","dtype","protein_id","nhprotein_id","name","did","evidence","zscore","conf","description","reference","drug_name","log2foldchange","pvalue","score","source","O2S","S2O","mondoid"
789907,686,Brain - Caudate (basal ganglia),M,7.488000,0.153,0.170,Low,Low,7.992000,7.488000,0.083,0.808,0.822,UBERON:0002420,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789908,686,Brain - Cerebellar Hemisphere,F,5.891000,0.051,0.039,Low,Low,5.891000,4.377000,0.358,0.808,0.799,UBERON:0002245,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789909,686,Brain - Cerebellar Hemisphere,M,4.377000,0.031,0.043,Low,Low,5.891000,4.377000,0.358,0.808,0.822,UBERON:0002245,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789910,686,Brain - Cerebellum,F,9.187000,0.245,0.216,Low,Low,9.187000,7.674000,0.232,0.808,0.799,UBERON:0002037,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789911,686,Brain - Cerebellum,M,7.674000,0.163,0.191,Low,Low,9.187000,7.674000,0.232,0.808,0.822,UBERON:0002037,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789912,686,Brain - Cortex,F,9.283000,0.265,0.235,Medium,Low,9.283000,9.238000,0.006,0.808,0.799,UBERON:0000956,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789913,686,Brain - Cortex,M,9.238000,0.255,0.298,Medium,Medium,9.283000,9.238000,0.006,0.808,0.822,UBERON:0000956,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789914,686,Brain - Frontal Cortex (BA9),F,7.058000,0.102,0.098,Low,Low,7.058000,6.348000,0.133,0.808,0.799,UBERON:0001870,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789915,686,Brain - Frontal Cortex (BA9),M,6.348000,0.082,0.085,Low,Low,7.058000,6.348000,0.133,0.808,0.822,UBERON:0001870,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789916,686,Brain - Hippocampus,F,9.758000,0.286,0.275,Medium,Medium,9.758000,9.164000,0.082,0.808,0.799,UBERON:0022430,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789917,686,Brain - Hippocampus,M,9.164000,0.224,0.255,Low,Medium,9.758000,9.164000,0.082,0.808,0.822,UBERON:0022430,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789918,686,Brain - Hypothalamus,F,7.924000,0.173,0.157,Low,Low,7.924000,9.180000,-0.190,0.808,0.799,UBERON:0001898,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789919,686,Brain - Hypothalamus,M,9.180000,0.235,0.277,Low,Medium,7.924000,9.180000,-0.190,0.808,0.822,UBERON:0001898,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789920,686,Brain - Nucleus accumbens (basal ganglia),F,6.284000,0.071,0.078,Low,Low,6.284000,5.248000,0.221,0.808,0.799,UBERON:0001882,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789921,686,Brain - Nucleus accumbens (basal ganglia),M,5.248000,0.041,0.064,Low,Low,6.284000,5.248000,0.221,0.808,0.822,UBERON:0001882,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789922,686,Brain - Putamen (basal ganglia),F,7.424000,0.143,0.137,Low,Low,7.424000,8.091000,-0.110,0.808,0.799,UBERON:0001874,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789923,686,Brain - Putamen (basal ganglia),M,8.091000,0.204,0.234,Low,Low,7.424000,8.091000,-0.110,0.808,0.822,UBERON:0001874,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789924,686,Brain - Spinal cord (cervical c-1),F,11.485000,0.306,0.294,Medium,Medium,11.485000,10.100000,0.170,0.808,0.799,UBERON:0006469,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789925,686,Brain - Spinal cord (cervical c-1),M,10.100000,0.296,0.319,Medium,Medium,11.485000,10.100000,0.170,0.808,0.822,UBERON:0006469,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789926,686,Brain - Substantia nigra,F,8.461000,0.214,0.196,Low,Low,8.461000,7.986000,0.074,0.808,0.799,UBERON:0002038,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789927,686,Brain - Substantia nigra,M,7.986000,0.184,0.213,Low,Low,8.461000,7.986000,0.074,0.808,0.822,UBERON:0002038,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789928,686,Breast - Mammary Tissue,F,592.350000,0.714,0.686,Medium,Medium,592.350000,628.200000,-0.085,0.808,0.799,UBERON:0001911,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789929,686,Breast - Mammary Tissue,M,628.200000,0.735,0.766,Medium,High,592.350000,628.200000,-0.085,0.808,0.822,UBERON:0001911,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789930,686,Cells - EBV-transformed lymphocytes,F,1.916000,0.010,0.020,Low,Low,1.916000,2.159000,-0.115,0.808,0.799,,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789931,686,Cells - EBV-transformed lymphocytes,M,2.159000,0.020,0.021,Low,Low,1.916000,2.159000,-0.115,0.808,0.822,,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789932,686,Cells - Transformed fibroblasts,F,2264.500000,1.000,1.000,High,High,2264.500000,2121.500000,0.094,0.808,0.799,,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789933,686,Cells - Transformed fibroblasts,M,2121.500000,0.990,1.000,High,High,2264.500000,2121.500000,0.094,0.808,0.822,,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789934,686,Cervix - Ectocervix,F,835.200000,0.786,0.745,High,Medium,,,,0.808,0.799,,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789935,686,Cervix - Endocervix,F,998.800000,0.827,0.804,High,High,,,,0.808,0.799,,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789936,686,Colon - Sigmoid,F,1592.500000,0.939,0.941,High,High,1592.500000,1676.000000,-0.074,0.808,0.799,UBERON:0001159,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789937,686,Colon - Sigmoid,M,1676.000000,0.959,0.957,High,High,1592.500000,1676.000000,-0.074,0.808,0.822,UBERON:0001159,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789938,686,Colon - Transverse,F,291.150000,0.592,0.588,Medium,Medium,291.150000,332.750000,-0.192,0.808,0.799,UBERON:0001157,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789939,686,Colon - Transverse,M,332.750000,0.622,0.660,Medium,Medium,291.150000,332.750000,-0.192,0.808,0.822,UBERON:0001157,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789940,686,Esophagus - Gastroesophageal Junction,F,1322.000000,0.878,0.882,High,High,1322.000000,1416.500000,-0.100,0.808,0.799,UBERON:0007650,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789941,686,Esophagus - Gastroesophageal Junction,M,1416.500000,0.898,0.894,High,High,1322.000000,1416.500000,-0.100,0.808,0.822,UBERON:0007650,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789942,686,Esophagus - Mucosa,F,166.200000,0.490,0.451,Medium,Medium,166.200000,157.000000,0.082,0.808,0.799,UBERON:0002469,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789943,686,Esophagus - Mucosa,M,157.000000,0.469,0.532,Medium,Medium,166.200000,157.000000,0.082,0.808,0.822,UBERON:0002469,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789944,686,Esophagus - Muscularis,F,1249.500000,0.847,0.843,High,High,1249.500000,1260.500000,-0.013,0.808,0.799,UBERON:0004648,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789945,686,Esophagus - Muscularis,M,1260.500000,0.867,0.872,High,High,1249.500000,1260.500000,-0.013,0.808,0.822,UBERON:0004648,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789946,686,Fallopian Tube,F,1258.000000,0.857,0.863,High,High,,,,0.808,0.799,UBERON:0003889,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789947,686,Heart - Atrial Appendage,F,249.800000,0.571,0.549,Medium,Medium,249.800000,293.250000,-0.231,0.808,0.799,UBERON:0006618,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789948,686,Heart - Atrial Appendage,M,293.250000,0.602,0.617,Medium,Medium,249.800000,293.250000,-0.231,0.808,0.822,UBERON:0006618,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789949,686,Heart - Left Ventricle,F,116.100000,0.408,0.392,Medium,Medium,116.100000,120.250000,-0.050,0.808,0.799,UBERON:0002084,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789950,686,Heart - Left Ventricle,M,120.250000,0.418,0.447,Medium,Medium,116.100000,120.250000,-0.050,0.808,0.822,UBERON:0002084,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789951,686,Kidney - Cortex,F,241.400000,0.561,0.529,Medium,Medium,241.400000,69.960000,1.772,0.808,0.799,UBERON:0001225,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789952,686,Kidney - Cortex,M,69.960000,0.378,0.404,Medium,Medium,241.400000,69.960000,1.772,0.808,0.822,UBERON:0001225,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789953,686,Liver,F,47.300000,0.347,0.333,Medium,Medium,47.300000,41.700000,0.178,0.808,0.799,UBERON:0002107,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789954,686,Liver,M,41.700000,0.337,0.362,Medium,Medium,47.300000,41.700000,0.178,0.808,0.822,UBERON:0002107,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789955,686,Lung,F,471.100000,0.673,0.647,Medium,Medium,471.100000,517.300000,-0.135,0.808,0.799,UBERON:0002048,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789956,686,Lung,M,517.300000,0.704,0.745,Medium,Medium,471.100000,517.300000,-0.135,0.808,0.822,UBERON:0002048,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789957,686,Minor Salivary Gland,F,161.450000,0.480,0.431,Medium,Medium,161.450000,170.350000,-0.077,0.808,0.799,UBERON:0001830,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789958,686,Minor Salivary Gland,M,170.350000,0.500,0.553,Medium,Medium,161.450000,170.350000,-0.077,0.808,0.822,UBERON:0001830,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789959,686,Muscle - Skeletal,F,50.700000,0.357,0.353,Medium,Medium,50.700000,56.165000,-0.145,0.808,0.799,UBERON:0001134,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789960,686,Muscle - Skeletal,M,56.165000,0.367,0.383,Medium,Medium,50.700000,56.165000,-0.145,0.808,0.822,UBERON:0001134,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789961,686,Nerve - Tibial,F,412.750000,0.653,0.627,Medium,Medium,412.750000,502.800000,-0.284,0.808,0.799,UBERON:0001323,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789962,686,Nerve - Tibial,M,502.800000,0.694,0.723,Medium,Medium,412.750000,502.800000,-0.284,0.808,0.822,UBERON:0001323,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789963,686,Ovary,F,1124.000000,0.837,0.824,High,High,,,,0.808,0.799,UBERON:0000992,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789964,686,Pancreas,F,38.060000,0.316,0.314,Medium,Medium,38.060000,38.305000,-0.009,0.808,0.799,UBERON:0001264,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789965,686,Pancreas,M,38.305000,0.327,0.340,Medium,Medium,38.060000,38.305000,-0.009,0.808,0.822,UBERON:0001264,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789966,686,Pituitary,F,196.300000,0.510,0.471,Medium,Medium,196.300000,141.050000,0.474,0.808,0.799,UBERON:0000007,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789967,686,Pituitary,M,141.050000,0.459,0.511,Medium,Medium,196.300000,141.050000,0.474,0.808,0.822,UBERON:0000007,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789968,686,Prostate,M,705.900000,0.755,0.809,High,High,,,,0.808,0.822,UBERON:0002367,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789969,686,Skin - Not Sun Exposed (Suprapubic),F,407.800000,0.643,0.608,Medium,Medium,407.800000,360.850000,0.176,0.808,0.799,UBERON:0002097,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789970,686,Skin - Not Sun Exposed (Suprapubic),M,360.850000,0.633,0.681,Medium,Medium,407.800000,360.850000,0.176,0.808,0.822,UBERON:0002097,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789971,686,Skin - Sun Exposed (Lower leg),F,475.200000,0.684,0.667,Medium,Medium,475.200000,444.200000,0.097,0.808,0.799,UBERON:002097,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789972,686,Skin - Sun Exposed (Lower leg),M,444.200000,0.663,0.702,Medium,Medium,475.200000,444.200000,0.097,0.808,0.822,UBERON:002097,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789973,686,Small Intestine - Terminal Ileum,F,228.100000,0.541,0.510,Medium,Medium,228.100000,232.000000,-0.024,0.808,0.799,UBERON:0002116,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789974,686,Small Intestine - Terminal Ileum,M,232.000000,0.551,0.596,Medium,Medium,228.100000,232.000000,-0.024,0.808,0.822,UBERON:0002116,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789975,686,Spleen,F,205.500000,0.520,0.490,Medium,Medium,205.500000,217.100000,-0.079,0.808,0.799,UBERON:0002106,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789976,686,Spleen,M,217.100000,0.531,0.574,Medium,Medium,205.500000,217.100000,-0.079,0.808,0.822,UBERON:0002106,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789977,686,Stomach,F,122.850000,0.439,0.412,Medium,Medium,122.850000,126.600000,-0.043,0.808,0.799,UBERON:0000945,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789978,686,Stomach,M,126.600000,0.449,0.489,Medium,Medium,122.850000,126.600000,-0.043,0.808,0.822,UBERON:0000945,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789979,686,Testis,M,121.300000,0.429,0.468,Medium,Medium,,,,0.808,0.822,UBERON:0000473,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789980,686,Thyroid,F,288.100000,0.582,0.569,Medium,Medium,288.100000,305.600000,-0.085,0.808,0.799,UBERON:0002046,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789981,686,Thyroid,M,305.600000,0.612,0.638,Medium,Medium,288.100000,305.600000,-0.085,0.808,0.822,UBERON:0002046,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789982,686,Uterus,F,1632.000000,0.949,0.961,High,High,,,,0.808,0.799,UBERON:0000995,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789983,686,Vagina,F,752.700000,0.765,0.725,High,Medium,,,,0.808,0.799,UBERON:0000996,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789984,686,Whole Blood,F,6.247000,0.061,0.059,Low,Low,6.247000,7.364000,-0.207,0.808,0.799,UBERON:0000178,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789985,686,Whole Blood,M,7.364000,0.122,0.128,Low,Low,6.247000,7.364000,-0.207,0.808,0.822,UBERON:0000178,398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
789594,218,Adipose - Subcutaneous,F,657.400000,0.765,0.725,High,Medium,657.400000,768.900000,-0.226,0.821,0.808,UBERON:0002190,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789595,218,Adipose - Subcutaneous,M,768.900000,0.786,0.830,High,High,657.400000,768.900000,-0.226,0.821,0.846,UBERON:0002190,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789596,218,Adipose - Visceral (Omentum),F,569.450000,0.735,0.706,Medium,Medium,569.450000,588.300000,-0.047,0.821,0.808,UBERON:0014454,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789597,218,Adipose - Visceral (Omentum),M,588.300000,0.745,0.787,Medium,High,569.450000,588.300000,-0.047,0.821,0.846,UBERON:0014454,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789598,218,Adrenal Gland,F,127.300000,0.367,0.333,Medium,Medium,127.300000,126.050000,0.014,0.821,0.808,UBERON:0002369,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789599,218,Adrenal Gland,M,126.050000,0.357,0.404,Medium,Medium,127.300000,126.050000,0.014,0.821,0.846,UBERON:0002369,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789600,218,Artery - Aorta,F,1130.000000,0.867,0.843,High,High,1130.000000,1175.000000,-0.056,0.821,0.808,UBERON:0000947,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789601,218,Artery - Aorta,M,1175.000000,0.888,0.915,High,High,1130.000000,1175.000000,-0.056,0.821,0.846,UBERON:0000947,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789602,218,Artery - Coronary,F,1039.000000,0.857,0.824,High,High,1039.000000,1026.000000,0.018,0.821,0.808,UBERON:0001621,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789603,218,Artery - Coronary,M,1026.000000,0.827,0.894,High,High,1039.000000,1026.000000,0.018,0.821,0.846,UBERON:0001621,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789604,218,Artery - Tibial,F,806.000000,0.806,0.765,High,High,806.000000,880.100000,-0.127,0.821,0.808,UBERON:0007610,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789605,218,Artery - Tibial,M,880.100000,0.816,0.872,High,High,806.000000,880.100000,-0.127,0.821,0.846,UBERON:0007610,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789606,218,Bladder,F,1027.100000,0.847,0.804,High,High,1027.100000,781.650000,0.394,0.821,0.808,,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789607,218,Bladder,M,781.650000,0.796,0.851,High,High,1027.100000,781.650000,0.394,0.821,0.846,,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789608,218,Brain - Amygdala,F,37.100000,0.173,0.157,Low,Low,37.100000,32.735000,0.176,0.821,0.808,UBERON:0001876,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789609,218,Brain - Amygdala,M,32.735000,0.112,0.149,Low,Low,37.100000,32.735000,0.176,0.821,0.846,UBERON:0001876,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789610,218,Brain - Anterior cingulate cortex (BA24),F,34.600000,0.153,0.137,Low,Low,34.600000,36.140000,-0.061,0.821,0.808,UBERON:0009835,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789611,218,Brain - Anterior cingulate cortex (BA24),M,36.140000,0.163,0.191,Low,Low,34.600000,36.140000,-0.061,0.821,0.846,UBERON:0009835,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789612,218,Brain - Caudate (basal ganglia),F,37.690000,0.184,0.176,Low,Low,37.690000,31.580000,0.248,0.821,0.808,UBERON:0002420,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789613,218,Brain - Caudate (basal ganglia),M,31.580000,0.102,0.128,Low,Low,37.690000,31.580000,0.248,0.821,0.846,UBERON:0002420,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789614,218,Brain - Cerebellar Hemisphere,F,330.200000,0.612,0.569,Medium,Medium,330.200000,327.150000,0.013,0.821,0.808,UBERON:0002245,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789615,218,Brain - Cerebellar Hemisphere,M,327.150000,0.602,0.660,Medium,Medium,330.200000,327.150000,0.013,0.821,0.846,UBERON:0002245,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789616,218,Brain - Cerebellum,F,362.450000,0.643,0.608,Medium,Medium,362.450000,353.000000,0.038,0.821,0.808,UBERON:0002037,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789617,218,Brain - Cerebellum,M,353.000000,0.622,0.681,Medium,Medium,362.450000,353.000000,0.038,0.821,0.846,UBERON:0002037,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789618,218,Brain - Cortex,F,67.420000,0.306,0.294,Medium,Medium,67.420000,71.705000,-0.088,0.821,0.808,UBERON:0000956,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789619,218,Brain - Cortex,M,71.705000,0.327,0.340,Medium,Medium,67.420000,71.705000,-0.088,0.821,0.846,UBERON:0000956,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789620,218,Brain - Frontal Cortex (BA9),F,59.930000,0.286,0.275,Medium,Medium,59.930000,59.260000,0.016,0.821,0.808,UBERON:0001870,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789621,218,Brain - Frontal Cortex (BA9),M,59.260000,0.276,0.298,Medium,Medium,59.930000,59.260000,0.016,0.821,0.846,UBERON:0001870,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789622,218,Brain - Hippocampus,F,26.710000,0.071,0.078,Low,Low,26.710000,29.070000,-0.118,0.821,0.808,UBERON:0022430,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789623,218,Brain - Hippocampus,M,29.070000,0.092,0.106,Low,Low,26.710000,29.070000,-0.118,0.821,0.846,UBERON:0022430,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789624,218,Brain - Hypothalamus,F,58.025000,0.255,0.255,Medium,Medium,58.025000,61.990000,-0.094,0.821,0.808,UBERON:0001898,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789625,218,Brain - Hypothalamus,M,61.990000,0.296,0.319,Medium,Medium,58.025000,61.990000,-0.094,0.821,0.846,UBERON:0001898,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789626,218,Brain - Nucleus accumbens (basal ganglia),F,33.000000,0.122,0.098,Low,Low,33.000000,33.730000,-0.031,0.821,0.808,UBERON:0001882,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
789627,218,Brain - Nucleus accumbens (basal ganglia),M,33.730000,0.143,0.170,Low,Low,33.000000,33.730000,-0.031,0.821,0.846,UBERON:0001882,398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121
