,drug_name,related_drug_name,drugbank_id,related_drugbank_id
1703,Pralidoxime,Benzthiazide,DB00733,DB00562
1704,Pralidoxime,Amiloride,DB00733,DB00594
1705,Pralidoxime,Cyclothiazide,DB00733,DB00606
1706,Pralidoxime,Eplerenone,DB00733,DB00700
1707,Pralidoxime,Methazolamide,DB00733,DB00703
1708,Pralidoxime,Hydroflumethiazide,DB00733,DB00774
1709,Pralidoxime,Acetazolamide,DB00733,DB00819
1710,Pralidoxime,Conivaptan,DB00733,DB00872
1711,Pralidoxime,Chlorothiazide,DB00733,DB00880
1712,Pralidoxime,Trichlormethiazide,DB00733,DB01021
1713,Pralidoxime,Diclofenamide,DB00733,DB01144
1714,Pralidoxime,Polythiazide,DB00733,DB01324
1715,Pralidoxime,Quinethazone,DB00733,DB01325
1716,Pralidoxime,Drospirenone,DB00733,DB01395
1717,Pralidoxime,Theobromine,DB00733,DB01412
1718,Pralidoxime,Piretanide,DB00733,DB02925
1719,Pralidoxime,Tienilic acid,DB00733,DB04831
1720,Pralidoxime,Ularitide,DB00733,DB05034
1721,Pralidoxime,Tolvaptan,DB00733,DB06212
1722,Pralidoxime,Dapagliflozin,DB00733,DB06292
1723,Pralidoxime,Potassium cation,DB00733,DB01345
1724,Donepezil,Ceritinib,DB00843,DB09063
1725,Donepezil,Ivabradine,DB00843,DB09083
1726,Donepezil,Ruxolitinib,DB00843,DB08877
1727,Donepezil,Buprenorphine,DB00843,DB00921
1728,Donepezil,Doxylamine,DB00843,DB00366
1729,Donepezil,Dronabinol,DB00843,DB00470
1730,Donepezil,Droperidol,DB00843,DB00450
1731,Donepezil,Hydrocodone,DB00843,DB00956
1732,Donepezil,Hydroxyzine,DB00843,DB00557
1733,Donepezil,Magnesium sulfate,DB00843,DB00653
1734,Donepezil,Metyrosine,DB00843,DB00765
1735,Donepezil,Minocycline,DB00843,DB01017
1736,Donepezil,Mirtazapine,DB00843,DB00370
1737,Donepezil,Nabilone,DB00843,DB00486
1738,Donepezil,Perampanel,DB00843,DB08883
1739,Donepezil,Pramipexole,DB00843,DB00413
1740,Donepezil,Ropinirole,DB00843,DB00268
1741,Donepezil,Rotigotine,DB00843,DB05271
1742,Donepezil,Rufinamide,DB00843,DB06201
1743,Donepezil,Suvorexant,DB00843,DB09034
1744,Donepezil,Tapentadol,DB00843,DB06204
1745,Donepezil,Thalidomide,DB00843,DB01041
1746,Donepezil,Zolpidem,DB00843,DB00425
1747,Donepezil,Methadone,DB00843,DB00333
1748,Donepezil,Dipyridamole,DB00843,DB00975
1749,Donepezil,Irinotecan,DB00843,DB00762
1750,Donepezil,Ephedrine,DB00843,DB01364
1751,Donepezil,Bambuterol,DB00843,DB01408
1752,Donepezil,"Sar9, Met (O2)11-Substance P",DB00843,DB05875
1753,Donepezil,Butyrylthiocholine,DB00843,DB04250
1754,Donepezil,Oxybuprocaine,DB00843,DB00892
1755,Donepezil,Benzonatate,DB00843,DB00868
1756,Donepezil,Succinylcholine,DB00843,DB00202
1757,Donepezil,Mirabegron,DB00843,DB08893
1758,Donepezil,Ethanol,DB00843,DB00898
1759,Donepezil,Azelastine,DB00843,DB00972
1760,Donepezil,Brimonidine,DB00843,DB00484
1761,Donepezil,Sertraline,DB00843,DB01104
1762,Donepezil,Sibutramine,DB00843,DB01105
1763,Donepezil,Zimelidine,DB00843,DB04832
1764,Donepezil,Dapoxetine,DB00843,DB04884
1765,Donepezil,Milnacipran,DB00843,DB04896
1766,Donepezil,Desvenlafaxine,DB00843,DB06700
1767,Donepezil,Seproxetine,DB00843,DB06731
1768,Donepezil,Levomilnacipran,DB00843,DB08918
1769,Donepezil,Citalopram,DB00843,DB00215
1770,Donepezil,Trazodone,DB00843,DB00656
1771,Donepezil,Esmolol,DB00843,DB00187
1772,Donepezil,Atenolol,DB00843,DB00335
1773,Donepezil,Timolol,DB00843,DB00373
1774,Donepezil,Bisoprolol,DB00843,DB00612
1775,Donepezil,Carvedilol,DB00843,DB01136
1776,Donepezil,Nadolol,DB00843,DB01203
1777,Donepezil,Bevantolol,DB00843,DB01295
1778,Donepezil,Practolol,DB00843,DB01297
1779,Donepezil,Celiprolol,DB00843,DB04846
1780,Donepezil,Nebivolol,DB00843,DB04861
1781,Donepezil,Bufuralol,DB00843,DB06726
1782,Donepezil,Bopindolol,DB00843,DB08807
1783,Donepezil,Bupranolol,DB00843,DB08808
1784,Donepezil,Betaxolol,DB00843,DB00195
1785,Donepezil,Propranolol,DB00843,DB00571
1786,Donepezil,Flupentixol,DB00843,DB00875
1787,Donepezil,Zopiclone,DB00843,DB01198
1788,Donepezil,Bendroflumethiazide,DB00843,DB00436
1789,Donepezil,Methyldopa,DB00843,DB00968
1790,Donepezil,Rivastigmine,DB00843,DB00989
1791,Donepezil,Lanreotide,DB00843,DB06791
1792,Donepezil,Midodrine,DB00843,DB00211
1793,Donepezil,Bretylium,DB00843,DB01158
1794,Donepezil,Fingolimod,DB00843,DB08868
1795,Donepezil,Cinnarizine,DB00843,DB00568
1796,Donepezil,Levomenthol,DB00843,DB00825
1797,Donepezil,Nimesulide,DB00843,DB04743
1798,Donepezil,Prenylamine,DB00843,DB04825
1799,Donepezil,Cyclandelate,DB00843,DB04838
1800,Donepezil,Pasireotide,DB00843,DB06663
1801,Donepezil,Tranilast,DB00843,DB07615
1802,Donepezil,Tofacitinib,DB00843,DB08895
1803,Donepezil,Digoxin,DB00843,DB00390
1804,Donepezil,Nimodipine,DB00843,DB00393
1805,Donepezil,Nisoldipine,DB00843,DB00401
1806,Donepezil,Nitrendipine,DB00843,DB01054
1807,Donepezil,Amlodipine,DB00843,DB00381
1808,Donepezil,Lercanidipine,DB00843,DB00528
1809,Donepezil,Fluvoxamine,DB00843,DB00176
1810,Donepezil,Duloxetine,DB00843,DB00476
1811,Donepezil,Venlafaxine,DB00843,DB00285
1812,Donepezil,Clobazam,DB00843,DB00349
1813,Donepezil,Abiraterone,DB00843,DB05812
1814,Donepezil,Sulfaphenazole,DB00843,DB06729
1815,Donepezil,Cimetidine,DB00843,DB00501
1816,Donepezil,Tranylcypromine,DB00843,DB00752
1817,Donepezil,Rucaparib,DB00843,DB12332
1818,Donepezil,Fusidic acid,DB00843,DB02703
1819,Donepezil,Cholecalciferol,DB00843,DB00169
1820,Donepezil,Metoprolol,DB00843,DB00264
1821,Donepezil,Celecoxib,DB00843,DB00482
1822,Donepezil,Chloroquine,DB00843,DB00608
1823,Donepezil,Perhexiline,DB00843,DB01074
1824,Donepezil,Tegaserod,DB00843,DB01079
1825,Donepezil,Panobinostat,DB00843,DB06603
1826,Donepezil,Vilazodone,DB00843,DB06684
1827,Donepezil,Phenylbutyric acid,DB00843,DB06819
1828,Donepezil,Rolapitant,DB00843,DB09291
1829,Donepezil,Terbinafine,DB00843,DB00857
1830,Donepezil,Cyclosporine,DB00843,DB00091
1831,Donepezil,Primaquine,DB00843,DB01087
1832,Donepezil,Quinine,DB00843,DB00468
1833,Donepezil,Lumefantrine,DB00843,DB06708
1834,Donepezil,Lorcaserin,DB00843,DB04871
1835,Donepezil,Thioridazine,DB00843,DB00679
1836,Donepezil,Cinacalcet,DB00843,DB01012
1837,Donepezil,Bupropion,DB00843,DB01156
1838,Donepezil,Propafenone,DB00843,DB01182
1839,Donepezil,Halofantrine,DB00843,DB01218
1840,Donepezil,Glycerol phenylbutyrate,DB00843,DB08909
1841,Donepezil,Cisapride,DB00843,DB00604
1842,Donepezil,Botulinum toxin type B,DB00843,DB00042
1843,Donepezil,Botulinum toxin type A,DB00843,DB00083
1844,Donepezil,Tryptophan,DB00843,DB00150
1845,Donepezil,Baclofen,DB00843,DB00181
1846,Donepezil,Lorazepam,DB00843,DB00186
1847,Donepezil,Ethchlorvynol,DB00843,DB00189
1848,Donepezil,Reserpine,DB00843,DB00206
1849,Donepezil,Enflurane,DB00843,DB00228
1850,Donepezil,Temazepam,DB00843,DB00231
1851,Donepezil,Reboxetine,DB00843,DB00234
1852,Donepezil,Cabergoline,DB00843,DB00248
1853,Donepezil,Topiramate,DB00843,DB00273
1854,Donepezil,Etomidate,DB00843,DB00292
1855,Donepezil,Morphine,DB00843,DB00295
1856,Donepezil,Zolmitriptan,DB00843,DB00315
1857,Donepezil,Codeine,DB00843,DB00318
1858,Donepezil,Tolcapone,DB00843,DB00323
1859,Donepezil,Hydromorphone,DB00843,DB00327
1860,Donepezil,Cetirizine,DB00843,DB00341
1861,Donepezil,Trimethadione,DB00843,DB00347
1862,Donepezil,Chlorzoxazone,DB00843,DB00356
1863,Donepezil,Meprobamate,DB00843,DB00371
1864,Donepezil,Thiethylperazine,DB00843,DB00372
1865,Donepezil,Palonosetron,DB00843,DB00377
1866,Donepezil,Sulpiride,DB00843,DB00391
1867,Donepezil,Dexbrompheniramine,DB00843,DB00405
1868,Donepezil,Loxapine,DB00843,DB00408
1869,Donepezil,Remoxipride,DB00843,DB00409
1870,Donepezil,Methocarbamol,DB00843,DB00423
1871,Donepezil,Triprolidine,DB00843,DB00427
1872,Donepezil,Prochlorperazine,DB00843,DB00433
1873,Donepezil,Methohexital,DB00843,DB00474
1874,Donepezil,Chlordiazepoxide,DB00843,DB00475
1875,Donepezil,Entacapone,DB00843,DB00494
1876,Donepezil,Oxycodone,DB00843,DB00497
1877,Donepezil,Adinazolam,DB00843,DB00546
1878,Donepezil,Mazindol,DB00843,DB00579
1879,Donepezil,Lisuride,DB00843,DB00589
1880,Donepezil,Butorphanol,DB00843,DB00611
1881,Donepezil,Furazolidone,DB00843,DB00614
1882,Donepezil,Paramethadione,DB00843,DB00617
1883,Donepezil,Fluphenazine,DB00843,DB00623
1884,Donepezil,Clorazepic acid,DB00843,DB00628
1885,Donepezil,Dexmedetomidine,DB00843,DB00633
1886,Donepezil,Dyclonine,DB00843,DB00645
1887,Donepezil,Dextropropoxyphene,DB00843,DB00647
1888,Donepezil,Pentazocine,DB00843,DB00652
1889,Donepezil,Sumatriptan,DB00843,DB00669
1890,Donepezil,Moricizine,DB00843,DB00680
1891,Donepezil,Flurazepam,DB00843,DB00690
1892,Donepezil,Tizanidine,DB00843,DB00697
1893,Donepezil,Sufentanil,DB00843,DB00708
1894,Donepezil,Apomorphine,DB00843,DB00714
1895,Donepezil,Risperidone,DB00843,DB00734
1896,Donepezil,Meclizine,DB00843,DB00737
1897,Donepezil,Riluzole,DB00843,DB00740
1898,Donepezil,Carbinoxamine,DB00843,DB00748
1899,Donepezil,Ethotoin,DB00843,DB00754
1900,Donepezil,Halazepam,DB00843,DB00801
1901,Donepezil,Minaprine,DB00843,DB00805
1902,Donepezil,Propofol,DB00843,DB00818
1903,Donepezil,Acetazolamide,DB00843,DB00819
1904,Donepezil,Diazepam,DB00843,DB00829
1905,Donepezil,Trifluoperazine,DB00843,DB00831
1906,Donepezil,Phensuximide,DB00843,DB00832
1907,Donepezil,Progabide,DB00843,DB00837
1908,Donepezil,Oxazepam,DB00843,DB00842
1909,Donepezil,Nalbuphine,DB00843,DB00844
1910,Donepezil,Perphenazine,DB00843,DB00850
1911,Donepezil,Levorphanol,DB00843,DB00854
1912,Donepezil,Benzphetamine,DB00843,DB00865
1913,Donepezil,Alprenolol,DB00843,DB00866
1914,Donepezil,Remifentanil,DB00843,DB00899
1915,Donepezil,Tiagabine,DB00843,DB00906
1916,Donepezil,Zonisamide,DB00843,DB00909
1917,Donepezil,Almotriptan,DB00843,DB00918
1918,Donepezil,Mesoridazine,DB00843,DB00933
1919,Donepezil,Diethylpropion,DB00843,DB00937
1920,Donepezil,Naratriptan,DB00843,DB00952
1921,Donepezil,Rizatriptan,DB00843,DB00953
1922,Donepezil,Pindolol,DB00843,DB00960
1923,Donepezil,Zaleplon,DB00843,DB00962
1924,Donepezil,Alosetron,DB00843,DB00969
1925,Donepezil,Ramelteon,DB00843,DB00980
1926,Donepezil,Dimenhydrinate,DB00843,DB00985
1927,Donepezil,Gabapentin,DB00843,DB00996
1928,Donepezil,Frovatriptan,DB00843,DB00998
1929,Donepezil,Guanfacine,DB00843,DB01018
1930,Donepezil,Methoxyflurane,DB00843,DB01028
1931,Donepezil,Selegiline,DB00843,DB01037
1932,Donepezil,Ergoloid mesylate,DB00843,DB01049
1933,Donepezil,Acetophenazine,DB00843,DB01063
1934,Donepezil,Melatonin,DB00843,DB01065
1935,Donepezil,Clonazepam,DB00843,DB01068
1936,Donepezil,Vigabatrin,DB00843,DB01080
1937,Donepezil,Diphenoxylate,DB00843,DB01081
1938,Donepezil,Methyprylon,DB00843,DB01107
1939,Donepezil,Phenacemide,DB00843,DB01121
1940,Donepezil,Thiamylal,DB00843,DB01154
1941,Donepezil,Halothane,DB00843,DB01159
1942,Donepezil,Procarbazine,DB00843,DB01168
1943,Donepezil,Cyclizine,DB00843,DB01176
1944,Donepezil,Chlormezanone,DB00843,DB01178
1945,Donepezil,Desflurane,DB00843,DB01189
1946,Donepezil,Oxymorphone,DB00843,DB01192
1947,Donepezil,Levetiracetam,DB00843,DB01202
1948,Donepezil,Dezocine,DB00843,DB01209
1949,Donepezil,Estazolam,DB00843,DB01215
1950,Donepezil,Dantrolene,DB00843,DB01219
1951,Donepezil,Ketamine,DB00843,DB01221
1952,Donepezil,Levodopa,DB00843,DB01235
1953,Donepezil,Sevoflurane,DB00843,DB01236
1954,Donepezil,Decamethonium,DB00843,DB01245
1955,Donepezil,Alimemazine,DB00843,DB01246
1956,Donepezil,Isocarboxazid,DB00843,DB01247
1957,Donepezil,Ergometrine,DB00843,DB01253
1958,Donepezil,Penbutolol,DB00843,DB01359
1959,Donepezil,Rasagiline,DB00843,DB01367
1960,Donepezil,Yohimbine,DB00843,DB01392
1961,Donepezil,Methadyl acetate,DB00843,DB01433
1962,Donepezil,Glutethimide,DB00843,DB01437
1963,Donepezil,gamma-Hydroxybutyric acid,DB00843,DB01440
1964,Donepezil,MMDA,DB00843,DB01442
1965,Donepezil,Bufotenine,DB00843,DB01445
1966,Donepezil,Diamorphine,DB00843,DB01452
1967,Donepezil,Fencamfamin,DB00843,DB01463
1968,Donepezil,Ethylmorphine,DB00843,DB01466
1969,Donepezil,4-Methoxyamphetamine,DB00843,DB01472
1970,Donepezil,Dimethyltryptamine,DB00843,DB01488
1971,Donepezil,Etorphine,DB00843,DB01497
1972,Donepezil,Carfentanil,DB00843,DB01535
1973,Donepezil,Flunitrazepam,DB00843,DB01544
1974,Donepezil,Dihydrocodeine,DB00843,DB01551
1975,Donepezil,Bromazepam,DB00843,DB01558
1976,Donepezil,Clotiazepam,DB00843,DB01559
1977,Donepezil,Dihydromorphine,DB00843,DB01565
1978,Donepezil,Fludiazepam,DB00843,DB01567
1979,Donepezil,Metamfetamine,DB00843,DB01577
1980,Donepezil,Ketazolam,DB00843,DB01587
1981,Donepezil,Prazepam,DB00843,DB01588
1982,Donepezil,Quazepam,DB00843,DB01589
1983,Donepezil,Cinolazepam,DB00843,DB01594
1984,Donepezil,Nitrazepam,DB00843,DB01595
1985,Donepezil,Periciazine,DB00843,DB01608
1986,Donepezil,Acepromazine,DB00843,DB01614
1987,Donepezil,Aceprometazine,DB00843,DB01615
1988,Donepezil,Alverine,DB00843,DB01616
1989,Donepezil,Molindone,DB00843,DB01618
1990,Donepezil,Pipotiazine,DB00843,DB01621
1991,Donepezil,Thioproperazine,DB00843,DB01622
1992,Donepezil,Thiothixene,DB00843,DB01623
1993,Donepezil,Pargyline,DB00843,DB01626
1994,Donepezil,Rolipram,DB00843,DB01954
1995,Donepezil,7-Nitroindazole,DB00843,DB02207
1996,Donepezil,S-Ethylisothiourea,DB00843,DB02234
1997,Donepezil,Domoic Acid,DB00843,DB02852
1998,Donepezil,Phencyclidine,DB00843,DB03575
1999,Donepezil,Phenethylamine,DB00843,DB04325
2000,Donepezil,Aniracetam,DB00843,DB04599
2001,Donepezil,Nialamide,DB00843,DB04820
2002,Donepezil,Nomifensine,DB00843,DB04821
2003,Donepezil,Urethane,DB00843,DB04827
2004,Donepezil,Lysergic acid diethylamide,DB00843,DB04829
2005,Donepezil,Methaqualone,DB00843,DB04833
2006,Donepezil,Amineptine,DB00843,DB04836
2007,Donepezil,Flunarizine,DB00843,DB04841
2008,Donepezil,Osanetant,DB00843,DB04872
2009,Donepezil,Cilansetron,DB00843,DB04885
2010,Donepezil,Bifeprunox,DB00843,DB04888
2011,Donepezil,Pagoclone,DB00843,DB04903
2012,Donepezil,Flibanserin,DB00843,DB04908
2013,Donepezil,Renzapride,DB00843,DB04917
2014,Donepezil,Ezogabine,DB00843,DB04953
2015,Donepezil,APD791,DB00843,DB05227
2016,Donepezil,Tetrodotoxin,DB00843,DB05232
2017,Donepezil,Methsuximide,DB00843,DB05246
2018,Donepezil,BL-1020,DB00843,DB05687
2019,Donepezil,Cariprazine,DB00843,DB06016
2020,Donepezil,Lumateperone,DB00843,DB06077
2021,Donepezil,Sertindole,DB00843,DB06144
2022,Donepezil,Mianserin,DB00843,DB06148
2023,Donepezil,Lacosamide,DB00843,DB06218
2024,Donepezil,Levocetirizine,DB00843,DB06282
2025,Donepezil,Amisulpride,DB00843,DB06288
2026,Donepezil,Deramciclane,DB00843,DB06512
2027,Donepezil,Gaboxadol,DB00843,DB06554
2028,Donepezil,Adipiplon,DB00843,DB06579
2029,Donepezil,Esmirtazapine,DB00843,DB06678
2030,Donepezil,Dexmethylphenidate,DB00843,DB06701
2031,Donepezil,Fospropofol,DB00843,DB06716
2032,Donepezil,Ketobemidone,DB00843,DB06738
2033,Donepezil,Benzyl alcohol,DB00843,DB06770
2034,Donepezil,Sulthiame,DB00843,DB08329
2035,Donepezil,Cinitapride,DB00843,DB08810
2036,Donepezil,Tofisopam,DB00843,DB08811
2037,Donepezil,Gabapentin enacarbil,DB00843,DB08872
2038,Donepezil,Arbaclofen Placarbil,DB00843,DB08892
2039,Donepezil,Pomalidomide,DB00843,DB08910
2040,Donepezil,Amperozide,DB00843,DB08927
2041,Donepezil,Ifenprodil,DB00843,DB08954
2042,Donepezil,Dimetacrine,DB00843,DB08996
2043,Donepezil,Captodiame,DB00843,DB09014
2044,Donepezil,Vortioxetine,DB00843,DB09068
2045,Donepezil,Tasimelteon,DB00843,DB09071
2046,Donepezil,Eslicarbazepine acetate,DB00843,DB09119
2047,Donepezil,Brexpiprazole,DB00843,DB09128
2048,Donepezil,Methylene blue,DB00843,DB09241
2049,Donepezil,Thiocolchicoside,DB00843,DB11582
2050,Donepezil,Tropisetron,DB00843,DB11699
2051,Donepezil,Tiapride,DB00843,DB13025
2052,Donepezil,Dolasetron,DB00843,DB00757
2053,Donepezil,Granisetron,DB00843,DB00889
2054,Donepezil,Zuclopenthixol,DB00843,DB01624
2055,Donepezil,Fluspirilene,DB00843,DB04842
2056,Donepezil,Iloperidone,DB00843,DB04946
2057,Donepezil,Asenapine,DB00843,DB06216
2058,Donepezil,Lithium cation,DB00843,DB01356
2059,Donepezil,Mepyramine,DB00843,DB06691
2060,Donepezil,Butriptyline,DB00843,DB09016
2061,Donepezil,Ethosuximide,DB00843,DB00593
2062,Donepezil,Alprazolam,DB00843,DB00404
2063,Donepezil,Methysergide,DB00843,DB00247
2064,Donepezil,Midazolam,DB00843,DB00683
2065,Donepezil,Triazolam,DB00843,DB00897
2066,Donepezil,Lurasidone,DB00843,DB08815
2067,Donepezil,Bupivacaine,DB00843,DB00297
2068,Donepezil,Eletriptan,DB00843,DB00216
2069,Donepezil,Ondansetron,DB00843,DB00904
2070,Donepezil,Dihydroergotamine,DB00843,DB00320
2071,Donepezil,Oxcarbazepine,DB00843,DB00776
2072,Donepezil,Alfentanil,DB00843,DB00802
2073,Donepezil,Fentanyl,DB00843,DB00813
2074,Donepezil,Bromocriptine,DB00843,DB01200
2075,Donepezil,Paliperidone,DB00843,DB01267
2076,Donepezil,Buspirone,DB00843,DB00490
2077,Donepezil,Pergolide,DB00843,DB01186
2078,Donepezil,Protriptyline,DB00843,DB00344
2079,Donepezil,Meperidine,DB00843,DB00454
2080,Donepezil,Mephenytoin,DB00843,DB00532
2081,Donepezil,Epinastine,DB00843,DB00751
2082,Donepezil,Valproic acid,DB00843,DB00313
2083,Donepezil,Cinchocaine,DB00843,DB00527
2084,Donepezil,Benzocaine,DB00843,DB01086
2085,Donepezil,Mepivacaine,DB00843,DB00961
2086,Donepezil,Tetracaine,DB00843,DB09085
2087,Donepezil,Prilocaine,DB00843,DB00750
2088,Donepezil,Levobupivacaine,DB00843,DB01002
2089,Donepezil,Ropivacaine,DB00843,DB00296
2090,Donepezil,Safinamide,DB00843,DB06654
2091,Donepezil,Phenelzine,DB00843,DB00780
2092,Donepezil,Troglitazone,DB00843,DB00197
2093,Donepezil,Felbamate,DB00843,DB00949
2094,Donepezil,Sulfinpyrazone,DB00843,DB01138
2095,Donepezil,Iproniazid,DB00843,DB04818
2096,Donepezil,Imatinib,DB00843,DB00619
2097,Donepezil,Mifepristone,DB00843,DB00834
2098,Donepezil,Dabrafenib,DB00843,DB08912
2099,Donepezil,Fluconazole,DB00843,DB00196
2100,Donepezil,Floxuridine,DB00843,DB00322
2101,Donepezil,Sorafenib,DB00843,DB00398
2102,Donepezil,Miconazole,DB00843,DB01110
2103,Donepezil,Gemfibrozil,DB00843,DB01241
2104,Donepezil,Fluticasone propionate,DB00843,DB00588
2105,Donepezil,Flunisolide,DB00843,DB00180
2106,Donepezil,Fluocinolone acetonide,DB00843,DB00591
2107,Donepezil,Triamcinolone,DB00843,DB00620
2108,Donepezil,Fludrocortisone,DB00843,DB00687
2109,Donepezil,Trilostane,DB00843,DB01108
2110,Donepezil,Corticotropin,DB00843,DB01285
2111,Donepezil,Cortisone acetate,DB00843,DB01380
2112,Donepezil,Paramethasone,DB00843,DB01384
2113,Donepezil,Ciclesonide,DB00843,DB01410
2114,Donepezil,Deflazacort,DB00843,DB11921
2115,Donepezil,Beclomethasone dipropionate,DB00843,DB00394
2116,Donepezil,Dexamethasone,DB00843,DB01234
2117,Donepezil,Betamethasone,DB00843,DB00443
2118,Donepezil,Prednisone,DB00843,DB00635
2119,Donepezil,Hydrocortisone,DB00843,DB00741
2120,Donepezil,Prednisolone,DB00843,DB00860
2121,Donepezil,Methylprednisolone,DB00843,DB00959
2122,Donepezil,Budesonide,DB00843,DB01222
2123,Donepezil,Aldosterone,DB00843,DB04630
2124,Donepezil,Fluticasone furoate,DB00843,DB08906
2125,Donepezil,Clobetasol propionate,DB00843,DB01013
2126,Donepezil,Fluocinonide,DB00843,DB01047
2127,Donepezil,Desoximetasone,DB00843,DB00547
2128,Donepezil,Mometasone,DB00843,DB00764
2129,Donepezil,Fluorometholone,DB00843,DB00324
2130,Donepezil,Flumethasone,DB00843,DB00663
2131,Donepezil,Pregabalin,DB00843,DB00230
2132,Donepezil,Lofexidine,DB00843,DB04948
2133,Donepezil,Sulfasalazine,DB00843,DB00795
2134,Donepezil,Novobiocin,DB00843,DB01051
2135,Donepezil,Hesperetin,DB00843,DB01094
2136,Donepezil,Daidzin,DB00843,DB02115
2137,Donepezil,Naringenin,DB00843,DB03467
2138,Donepezil,Vandetanib,DB00843,DB05294
2139,Donepezil,Eltrombopag,DB00843,DB06210
2140,Donepezil,Teriflunomide,DB00843,DB08880
2141,Donepezil,Caffeine,DB00843,DB00201
2142,Donepezil,Vemurafenib,DB00843,DB08881
2143,Donepezil,Pravastatin,DB00843,DB00175
2144,Donepezil,Pantoprazole,DB00843,DB00213
2145,Donepezil,Omeprazole,DB00843,DB00338
2146,Donepezil,Lansoprazole,DB00843,DB00448
2147,Donepezil,Estradiol,DB00843,DB00783
2148,Donepezil,Telmisartan,DB00843,DB00966
2149,Donepezil,Dasatinib,DB00843,DB01254
2150,Donepezil,Sunitinib,DB00843,DB01268
2151,Donepezil,Quercetin,DB00843,DB04216
2152,Donepezil,Taurocholic acid,DB00843,DB04348
2153,Donepezil,Elacridar,DB00843,DB04881
2154,Donepezil,Simeprevir,DB00843,DB06290
2155,Donepezil,Cabazitaxel,DB00843,DB06772
2156,Donepezil,Regorafenib,DB00843,DB08896
2157,Donepezil,Afatinib,DB00843,DB08916
2158,Donepezil,Palbociclib,DB00843,DB09073
2159,Donepezil,Daclatasvir,DB00843,DB09102
2160,Donepezil,Dasabuvir,DB00843,DB09183
2161,Donepezil,Paritaprevir,DB00843,DB09297
2162,Donepezil,Alectinib,DB00843,DB11363
2163,Donepezil,Venetoclax,DB00843,DB11581
2164,Donepezil,Clofazimine,DB00843,DB00845
2165,Donepezil,Vismodegib,DB00843,DB08828
2166,Donepezil,Gefitinib,DB00843,DB00317
2167,Donepezil,Avanafil,DB00843,DB06237
2168,Donepezil,Rabeprazole,DB00843,DB01129
2169,Donepezil,Osimertinib,DB00843,DB09330
2170,Donepezil,Cholesterol,DB00843,DB04540
2171,Donepezil,Metreleptin,DB00843,DB09046
2172,Donepezil,Mibefradil,DB00843,DB01388
2173,Donepezil,Everolimus,DB00843,DB01590
2174,Donepezil,Rilpivirine,DB00843,DB08864
2175,Donepezil,Ticlopidine,DB00843,DB00208
2176,Donepezil,Lidocaine,DB00843,DB00281
2177,Donepezil,Fenfluramine,DB00843,DB00574
2178,Donepezil,Labetalol,DB00843,DB00598
2179,Donepezil,Tripelennamine,DB00843,DB00792
2180,Donepezil,Ranitidine,DB00843,DB00863
2181,Donepezil,Chlorpheniramine,DB00843,DB01114
2182,Donepezil,Moclobemide,DB00843,DB01171
2183,Donepezil,Hydroxychloroquine,DB00843,DB01611
2184,Donepezil,Sparteine,DB00843,DB06727
2185,Donepezil,Dexchlorpheniramine maleate,DB00843,DB09555
2186,Donepezil,Clemastine,DB00843,DB00283
2187,Donepezil,Acebutolol,DB00843,DB01193
2188,Donepezil,Oxprenolol,DB00843,DB01580
2189,Donepezil,Oxamniquine,DB00843,DB01096
2190,Donepezil,1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine,DB00843,DB01562
2191,Donepezil,Eliglustat,DB00843,DB09039
2192,Donepezil,Dimethyl sulfoxide,DB00843,DB01093
2193,Donepezil,Niacin,DB00843,DB00627
2194,Donepezil,Verapamil,DB00843,DB00661
2195,Donepezil,Doxorubicin,DB00843,DB00997
2196,Donepezil,Nifedipine,DB00843,DB01115
2197,Donepezil,Bepridil,DB00843,DB01244
2198,Donepezil,Dexfenfluramine,DB00843,DB01191
2199,Donepezil,Lisdexamfetamine,DB00843,DB01255
2200,Donepezil,Vinorelbine,DB00843,DB00361
