id,dtype,protein_id,nhprotein_id,name,did,evidence,zscore,conf,description,reference,drug_name,log2foldchange,pvalue,score,source,O2S,S2O,mondoid,doid,name,def
235514,Expression Atlas,5776,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.391,9.87E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235515,Expression Atlas,1638,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.038,4.33E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235516,Expression Atlas,5477,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.018,3.01E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235517,Expression Atlas,5513,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.215,9.44E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235518,Expression Atlas,8406,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.022,0.006106259,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235519,Expression Atlas,14610,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.171,8.52E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235520,Expression Atlas,2441,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.12,2.94E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235521,Expression Atlas,5883,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.933,2.52E-10,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235522,Expression Atlas,11108,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.716,9.90E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235523,Expression Atlas,7999,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.057,5.00E-05,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235524,Expression Atlas,19947,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.594,7.49E-07,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235525,Expression Atlas,8230,,Duchenne muscular dystrophy,DOID:11723,,,,,,,-1.012,0.001211253,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235526,Expression Atlas,375,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.64,4.48E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235527,Expression Atlas,9243,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.521,5.75E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235528,Expression Atlas,9849,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.501,6.11E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235529,Expression Atlas,78,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.223,0.000476951,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235530,Expression Atlas,14154,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.063,3.64E-09,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
235531,Expression Atlas,2393,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.223,8.89E-06,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
